league,season,date,home_team,away_team,home_goals,away_goals,status,source_updated_at
bundesliga,2627,2027-03-03 20:00:00,1. FC Union Berlin,FC Augsburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-03 20:00:00,Bayer Leverkusen,TSG Hoffenheim,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-03 20:00:00,Bayern Munich,SC Freiburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-03 20:00:00,Borussia Mönchengladbach,VfB Stuttgart,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-03 20:00:00,Eintracht Frankfurt,Borussia Dortmund,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-03 20:00:00,Hamburg SV,SC Paderborn 07,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-03 20:00:00,SV Elversberg,RB Leipzig,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-03 20:00:00,Schalke 04,FC Cologne,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-03 20:00:00,Werder Bremen,Mainz,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-06 20:00:00,Borussia Dortmund,Bayern Munich,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-06 20:00:00,FC Cologne,1. FC Union Berlin,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-06 20:00:00,Hamburg SV,Eintracht Frankfurt,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-06 20:00:00,Mainz,SV Elversberg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-06 20:00:00,RB Leipzig,Schalke 04,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-06 20:00:00,SC Freiburg,FC Augsburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-06 20:00:00,SC Paderborn 07,Borussia Mönchengladbach,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-06 20:00:00,TSG Hoffenheim,Werder Bremen,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-06 20:00:00,VfB Stuttgart,Bayer Leverkusen,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-13 20:00:00,1. FC Union Berlin,SC Freiburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-13 20:00:00,Bayer Leverkusen,FC Cologne,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-13 20:00:00,Bayern Munich,Mainz,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-13 20:00:00,Borussia Mönchengladbach,Hamburg SV,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-13 20:00:00,Eintracht Frankfurt,SC Paderborn 07,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-13 20:00:00,FC Augsburg,RB Leipzig,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-13 20:00:00,SV Elversberg,Borussia Dortmund,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-13 20:00:00,Schalke 04,TSG Hoffenheim,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-13 20:00:00,Werder Bremen,VfB Stuttgart,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-20 18:00:00,Borussia Dortmund,Borussia Mönchengladbach,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-20 18:00:00,FC Cologne,Bayern Munich,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-20 18:00:00,Hamburg SV,Werder Bremen,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-20 18:00:00,Mainz,FC Augsburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-20 18:00:00,RB Leipzig,1. FC Union Berlin,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-20 18:00:00,SC Freiburg,SV Elversberg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-20 18:00:00,SC Paderborn 07,Bayer Leverkusen,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-20 18:00:00,TSG Hoffenheim,Eintracht Frankfurt,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-03-20 18:00:00,VfB Stuttgart,Schalke 04,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-03 18:00:00,1. FC Union Berlin,Mainz,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-03 18:00:00,Bayer Leverkusen,Borussia Dortmund,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-03 18:00:00,Bayern Munich,Hamburg SV,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-03 18:00:00,Borussia Mönchengladbach,Werder Bremen,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-03 18:00:00,Eintracht Frankfurt,VfB Stuttgart,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-03 18:00:00,FC Augsburg,TSG Hoffenheim,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-03 18:00:00,RB Leipzig,SC Freiburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-03 18:00:00,SV Elversberg,FC Cologne,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-03 18:00:00,Schalke 04,SC Paderborn 07,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-10 18:00:00,Borussia Dortmund,Schalke 04,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-10 18:00:00,Borussia Mönchengladbach,Bayer Leverkusen,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-10 18:00:00,FC Cologne,FC Augsburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-10 18:00:00,Hamburg SV,1. FC Union Berlin,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-10 18:00:00,Mainz,RB Leipzig,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-10 18:00:00,SC Paderborn 07,Bayern Munich,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-10 18:00:00,TSG Hoffenheim,SC Freiburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-10 18:00:00,VfB Stuttgart,SV Elversberg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-10 18:00:00,Werder Bremen,Eintracht Frankfurt,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-17 18:00:00,1. FC Union Berlin,VfB Stuttgart,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-17 18:00:00,Bayer Leverkusen,Werder Bremen,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-17 18:00:00,Bayern Munich,TSG Hoffenheim,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-17 18:00:00,Eintracht Frankfurt,Borussia Mönchengladbach,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-17 18:00:00,FC Augsburg,Borussia Dortmund,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-17 18:00:00,RB Leipzig,FC Cologne,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-17 18:00:00,SC Freiburg,Mainz,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-17 18:00:00,SV Elversberg,SC Paderborn 07,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-17 18:00:00,Schalke 04,Hamburg SV,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-24 18:00:00,Borussia Dortmund,RB Leipzig,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-24 18:00:00,Borussia Mönchengladbach,Schalke 04,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-24 18:00:00,Eintracht Frankfurt,Bayer Leverkusen,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-24 18:00:00,FC Cologne,Mainz,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-24 18:00:00,Hamburg SV,SV Elversberg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-24 18:00:00,SC Paderborn 07,FC Augsburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-24 18:00:00,TSG Hoffenheim,1. FC Union Berlin,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-24 18:00:00,VfB Stuttgart,SC Freiburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-04-24 18:00:00,Werder Bremen,Bayern Munich,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-08 18:00:00,1. FC Union Berlin,Werder Bremen,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-08 18:00:00,Bayer Leverkusen,Hamburg SV,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-08 18:00:00,Bayern Munich,Borussia Mönchengladbach,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-08 18:00:00,FC Augsburg,VfB Stuttgart,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-08 18:00:00,Mainz,Borussia Dortmund,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-08 18:00:00,RB Leipzig,SC Paderborn 07,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-08 18:00:00,SC Freiburg,FC Cologne,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-08 18:00:00,SV Elversberg,TSG Hoffenheim,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-08 18:00:00,Schalke 04,Eintracht Frankfurt,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-15 18:00:00,Bayer Leverkusen,Bayern Munich,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-15 18:00:00,Borussia Dortmund,FC Cologne,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-15 18:00:00,Borussia Mönchengladbach,FC Augsburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-15 18:00:00,Eintracht Frankfurt,SV Elversberg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-15 18:00:00,Hamburg SV,SC Freiburg,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-15 18:00:00,SC Paderborn 07,1. FC Union Berlin,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-15 18:00:00,TSG Hoffenheim,Mainz,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-15 18:00:00,VfB Stuttgart,RB Leipzig,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-15 18:00:00,Werder Bremen,Schalke 04,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-22 13:30:00,1. FC Union Berlin,Borussia Mönchengladbach,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-22 13:30:00,Bayern Munich,Eintracht Frankfurt,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-22 13:30:00,FC Augsburg,Hamburg SV,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-22 13:30:00,FC Cologne,SC Paderborn 07,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-22 13:30:00,Mainz,VfB Stuttgart,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-22 13:30:00,RB Leipzig,TSG Hoffenheim,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-22 13:30:00,SC Freiburg,Borussia Dortmund,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-22 13:30:00,SV Elversberg,Werder Bremen,,,scheduled,2026-09-02 13:59:05.928401+00:00
bundesliga,2627,2027-05-22 13:30:00,Schalke 04,Bayer Leverkusen,,,scheduled,2026-09-02 13:59:05.928401+00:00
