league,season,date,home_team,away_team,home_goals,away_goals,status,source_updated_at
bundesliga,2122,2022-02-18,Mainz,Bayer Leverkusen,3,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-19,Augsburg,Freiburg,1,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-19,Bielefeld,Union Berlin,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-19,Stuttgart,Bochum,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-19,Wolfsburg,Hoffenheim,1,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-19,FC Cologne,Eintracht Frankfurt,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-20,Bayern Munich,Greuther Furth,4,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-20,Borussia Dortmund,Borussia Monchengladbach,6,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-20,Hertha,RB Leipzig,1,6,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-25,Hoffenheim,Stuttgart,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-26,Freiburg,Hertha,3,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-26,Greuther Furth,FC Cologne,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-26,Bayer Leverkusen,Bielefeld,3,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-26,Borussia Monchengladbach,Wolfsburg,2,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-26,Union Berlin,Mainz,3,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-26,Eintracht Frankfurt,Bayern Munich,0,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-27,Bochum,RB Leipzig,0,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-27,Augsburg,Borussia Dortmund,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-04,Bielefeld,Augsburg,0,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-05,Bayern Munich,Bayer Leverkusen,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-05,Bochum,Greuther Furth,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-05,Hertha,Eintracht Frankfurt,1,4,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-05,RB Leipzig,Freiburg,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-05,Wolfsburg,Union Berlin,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-05,Stuttgart,Borussia Monchengladbach,3,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-06,FC Cologne,Hoffenheim,0,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-12,Freiburg,Wolfsburg,3,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-12,Hoffenheim,Bayern Munich,1,1,played,2026-08-27 22:28:18.630211+00:00
