league,season,date,home_team,away_team,home_goals,away_goals,status,source_updated_at
ligue_1,2223,2022-10-30,Auxerre,Ajaccio,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-30,Brest,Reims,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-30,Monaco,Angers,2,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-30,Nantes,Clermont,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-30,Rennes,Montpellier,3,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-30,Lorient,Nice,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-30,Olympique Lyonnais,Lille,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-04,Troyes,Auxerre,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-05,Ajaccio,Strasbourg,4,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-05,Angers,Lens,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-06,Lorient,Paris Saint-Germain,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-06,Clermont,Montpellier,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-06,Nice,Brest,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-06,Reims,Nantes,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-06,Toulouse,Monaco,0,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-06,Lille,Rennes,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-06,Olympique Marseille,Olympique Lyonnais,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-11,Olympique Lyonnais,Nice,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-12,Lens,Clermont,2,1,played,2026-08-27 22:28:10.935877+00:00
